 RODS report1c created at 11:25:22 on 16-02-2018,,,,,,,,,,,,,,,,,,,
 based on survey data up to 2017 and reconciled to Autumn 2017 counts,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
 Report 1c - Analysis by access mode and station,,,,,,,,,,,,,,,,,,,
 NLC, station name, time period,NR/DLR/ Tram         ,Bus/ Coach           ,Bicycle             ,Motorcycle          ,Car/Van Parked      ,Car/Van driven away ,Walked              ,Taxi/ Minicab        ,RiverBus/Ferry      ,Other               ,Not Stated          ,Heathrow Terminal 1 ,Heathrow Terminal 2 ,Heathrow Terminal 3 ,Heathrow Terminal 4 ,Heathrow Terminal 5 ,Total all modes
508,Archway             ,   Total day,145,2638,129,0,17,151,11672,0,0,0,677,0,0,0,0,0,15429
509,Arnos Grove         ,Early       ,0,240,0,0,161,113,180,0,0,0,0,0,0,0,0,0,694
509,Arnos Grove         ,AM peak     ,0,1035,9,0,594,314,1109,0,0,0,65,0,0,0,0,0,3127
509,Arnos Grove         ,Midday      ,0,382,2,0,496,381,584,0,0,0,59,0,0,0,0,0,1904
509,Arnos Grove         ,PM Peak     ,0,305,0,0,267,58,320,0,0,0,277,0,0,0,0,0,1227
509,Arnos Grove         ,Evening     ,0,19,0,0,69,4,226,0,0,0,76,0,0,0,0,0,394
509,Arnos Grove         ,Late        ,0,12,0,0,2,48,13,0,0,0,29,0,0,0,0,0,105
509,Arnos Grove         ,   Total day,0,1993,11,0,1589,919,2431,0,0,0,507,0,0,0,0,0,7450
510,Arsenal             ,Early       ,0,0,0,0,0,0,153,0,0,22,0,0,0,0,0,0,174
510,Arsenal             ,AM peak     ,0,0,4,0,1,60,2164,18,0,26,31,0,0,0,0,0,2304
510,Arsenal             ,Midday      ,0,59,5,0,26,90,919,0,0,27,0,0,0,0,0,0,1126
510,Arsenal             ,PM Peak     ,0,0,0,0,31,1,599,0,0,0,60,0,0,0,0,0,692
510,Arsenal             ,Evening     ,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,230
510,Arsenal             ,Late        ,0,0,0,0,0,0,87,0,0,0,2,0,0,0,0,0,88
510,Arsenal             ,   Total day,0,59,8,0,58,151,4152,18,0,74,93,0,0,0,0,0,4615
511,Baker Street        ,Early       ,335,62,0,0,17,0,203,0,0,32,26,0,0,0,0,0,675
511,Baker Street        ,AM peak     ,3135,682,0,0,20,0,3064,21,0,479,448,0,0,0,0,0,7850
511,Baker Street        ,Midday      ,1545,957,0,0,6,6,5021,34,0,671,5459,0,0,0,0,0,13699
511,Baker Street        ,PM Peak     ,260,1250,14,0,0,0,5593,25,0,509,8443,0,0,0,0,0,16095
511,Baker Street        ,Evening     ,173,473,81,0,0,21,4959,0,0,53,634,0,0,0,0,0,6394
511,Baker Street        ,Late        ,0,200,49,0,0,0,1776,25,0,0,353,0,0,0,0,0,2403
511,Baker Street        ,   Total day,5448,3625,144,0,43,27,20616,105,0,1744,15363,0,0,0,0,0,47115
512,Balham              ,Early       ,183,6,7,0,0,30,1073,0,0,0,7,0,0,0,0,0,1305
512,Balham              ,AM peak     ,1806,125,79,0,125,137,7817,24,0,0,764,0,0,0,0,0,10877
512,Balham              ,Midday      ,1136,85,0,0,16,64,2919,0,0,0,385,0,0,0,0,0,4605
512,Balham              ,PM Peak     ,1185,121,0,0,22,30,1628,0,0,0,587,0,0,0,0,0,3571
512,Balham              ,Evening     ,494,15,0,0,36,6,775,0,0,6,217,0,0,0,0,0,1549
512,Balham              ,Late        ,308,23,0,0,0,20,280,0,0,0,8,0,0,0,0,0,639
512,Balham              ,   Total day,5111,375,86,0,198,286,14491,24,0,6,1968,0,0,0,0,0,22546
513,Bank / Monument     ,Early       ,722,34,0,0,0,15,129,15,0,0,834,0,0,0,0,0,1748
513,Bank / Monument     ,AM peak     ,5350,260,73,0,5,45,1326,168,0,29,7273,0,0,0,0,0,14529
513,Bank / Monument     ,Midday      ,8252,725,6,24,0,0,13295,110,0,89,7421,0,0,0,0,0,29922
513,Bank / Monument     ,PM Peak     ,8804,1434,0,0,27,0,35016,305,0,13,17686,0,0,0,0,0,63286
513,Bank / Monument     ,Evening     ,4031,539,0,0,0,0,14158,137,0,16,7077,0,0,0,0,0,25957
513,Bank / Monument     ,Late        ,3219,82,5,0,0,0,4683,50,0,76,1124,0,0,0,0,0,9238
513,Bank / Monument     ,   Total day,30377,3074,84,24,33,60,68607,785,0,222,41415,0,0,0,0,0,144681
501,Barbican            ,Early       ,0,2,0,0,0,0,88,0,0,28,22,0,0,0,0,0,141
501,Barbican            ,AM peak     ,0,158,14,0,0,18,1035,0,0,150,88,0,0,0,0,0,1463
501,Barbican            ,Midday      ,0,146,0,0,0,0,4226,0,0,113,815,0,0,0,0,0,5301
501,Barbican            ,PM Peak     ,0,377,0,0,0,0,7806,0,0,413,538,0,0,0,0,0,9134
501,Barbican            ,Evening     ,0,146,0,0,0,0,2571,0,0,200,256,0,0,0,0,0,3173
501,Barbican            ,Late        ,0,242,0,0,0,0,1062,0,0,74,14,0,0,0,0,0,1391
501,Barbican            ,   Total day,0,1071,14,0,0,18,16789,0,0,979,1733,0,0,0,0,0,20603
514,Barking             ,Early       ,159,2693,0,0,163,70,555,0,0,0,1030,0,0,0,0,0,4670
514,Barking             ,AM peak     ,1231,3784,169,0,151,152,2014,1,0,0,2318,0,0,0,0,0,9820
514,Barking             ,Midday      ,1253,1674,20,0,0,45,2399,26,0,0,2672,0,0,0,0,0,8089
514,Barking             ,PM Peak     ,1421,1532,0,0,70,167,1715,11,0,0,2386,0,0,0,0,0,7303
514,Barking             ,Evening     ,1588,615,0,0,2,3,439,0,0,0,1074,0,0,0,0,0,3721
514,Barking             ,Late        ,432,224,0,0,0,16,108,0,0,0,222,0,0,0,0,0,1002
514,Barking             ,   Total day,6084,10522,189,0,386,453,7230,38,0,0,9702,0,0,0,0,0,34605
515,Barkingside         ,Early       ,0,28,0,0,92,31,354,0,0,0,17,0,0,0,0,0,523
515,Barkingside         ,AM peak     ,0,44,0,0,242,62,773,0,0,0,169,0,0,0,0,0,1290
515,Barkingside         ,Midday      ,0,68,0,0,25,0,262,0,0,0,151,0,0,0,0,0,507
515,Barkingside         ,PM Peak     ,0,0,0,0,0,0,296,0,0,0,7,0,0,0,0,0,304
515,Barkingside         ,Evening     ,0,0,0,0,0,0,64,0,0,0,14,0,0,0,0,0,78
515,Barkingside         ,Late        ,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,21
515,Barkingside         ,   Total day,0,140,0,0,360,93,1750,0,0,0,379,0,0,0,0,0,2722
516,Barons Court        ,Early       ,0,0,12,0,0,13,266,0,0,0,35,0,0,0,0,0,326
516,Barons Court        ,AM peak     ,0,0,27,0,11,49,3450,0,0,0,585,0,0,0,0,0,4123
516,Barons Court        ,Midday      ,0,106,0,0,54,24,2723,0,0,0,344,0,0,0,0,0,3251
516,Barons Court        ,PM Peak     ,0,18,0,0,72,65,2461,0,0,0,707,0,0,0,0,0,3323
516,Barons Court        ,Evening     ,0,0,0,0,6,5,789,0,0,0,119,0,0,0,0,0,920
516,Barons Court        ,Late        ,0,0,0,0,0,0,237,0,0,0,8,0,0,0,0,0,245
516,Barons Court        ,   Total day,0,124,39,0,143,156,9926,0,0,0,1798,0,0,0,0,0,12188
517,Bayswater           ,Early       ,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,141
517,Bayswater           ,AM peak     ,0,5,0,0,0,28,1539,0,0,0,63,0,0,0,0,0,1635
517,Bayswater           ,Midday      ,0,37,0,0,0,0,2122,10,0,0,245,0,0,0,0,0,2413
517,Bayswater           ,PM Peak     ,0,17,0,0,0,0,1331,0,0,0,39,0,0,0,0,0,1387
517,Bayswater           ,Evening     ,0,10,0,0,0,0,672,0,0,0,151,0,0,0,0,0,833
517,Bayswater           ,Late        ,0,0,0,0,0,0,422,0,0,0,41,0,0,0,0,0,462
517,Bayswater           ,   Total day,0,69,0,0,0,28,6225,10,0,0,539,0,0,0,0,0,6871
518,Becontree           ,Early       ,0,23,0,0,68,32,993,0,0,0,194,0,0,0,0,0,1311
518,Becontree           ,AM peak     ,0,220,0,0,295,73,1557,0,0,0,295,0,0,0,0,0,2439
518,Becontree           ,Midday      ,0,266,0,0,1,10,982,0,0,0,63,0,0,0,0,0,1322
518,Becontree           ,PM Peak     ,0,0,0,0,0,205,363,0,0,0,112,0,0,0,0,0,680
518,Becontree           ,Evening     ,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,256
518,Becontree           ,Late        ,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,57
518,Becontree           ,   Total day,0,509,0,0,364,319,3896,0,0,0,977,0,0,0,0,0,6065
519,Belsize Park        ,Early       ,0,1,0,0,0,1,224,0,0,0,0,0,0,0,0,0,226
519,Belsize Park        ,AM peak     ,0,123,0,0,6,5,2566,0,0,226,51,0,0,0,0,0,2976
519,Belsize Park        ,Midday      ,0,245,0,0,65,0,2456,0,0,307,132,0,0,0,0,0,3205
519,Belsize Park        ,PM Peak     ,0,347,0,0,5,38,2589,0,0,26,3,0,0,0,0,0,3007
519,Belsize Park        ,Evening     ,0,59,0,0,0,0,927,0,0,6,38,0,0,0,0,0,1029
519,Belsize Park        ,Late        ,0,11,0,0,0,0,273,0,0,0,22,0,0,0,0,0,306
519,Belsize Park        ,   Total day,0,786,0,0,75,43,9034,0,0,565,246,0,0,0,0,0,10750
787,Bermondsey          ,Early       ,0,119,0,0,0,8,614,0,0,0,82,0,0,0,0,0,823
787,Bermondsey          ,AM peak     ,0,866,6,17,104,127,4200,0,0,0,220,0,0,0,0,0,5540
787,Bermondsey          ,Midday      ,0,548,143,0,35,4,2793,0,0,0,272,0,0,0,0,0,3795
787,Bermondsey          ,PM Peak     ,0,641,0,0,29,26,2731,23,0,0,574,0,0,0,0,0,4024
787,Bermondsey          ,Evening     ,0,208,13,0,45,12,989,0,0,0,422,0,0,0,0,0,1688
787,Bermondsey          ,Late        ,0,217,0,0,0,0,353,0,0,0,60,0,0,0,0,0,630
787,Bermondsey          ,   Total day,0,2599,162,17,212,178,11680,23,0,0,1630,0,0,0,0,0,16501
520,Bethnal Green       ,Early       ,95,100,0,0,0,25,553,0,0,37,1,0,0,0,0,0,812
520,Bethnal Green       ,AM peak     ,241,750,19,0,0,6,4915,0,0,214,686,0,0,0,0,0,6832
520,Bethnal Green       ,Midday      ,229,1021,0,0,21,47,1944,0,0,52,3664,0,0,0,0,0,6978
520,Bethnal Green       ,PM Peak     ,0,172,0,0,38,0,571,0,0,67,4537,0,0,0,0,0,5385
520,Bethnal Green       ,Evening     ,303,183,30,0,0,0,313,0,0,179,1517,0,0,0,0,0,2525
520,Bethnal Green       ,Late        ,0,153,0,0,0,0,684,9,0,0,512,0,0,0,0,0,1358
520,Bethnal Green       ,   Total day,868,2379,49,0,59,78,8981,9,0,549,10917,0,0,0,0,0,23889
521,Blackfriars         ,Early       ,304,2,0,0,0,0,43,0,2,0,9,0,0,0,0,0,359
521,Blackfriars         ,AM peak     ,3946,21,0,0,0,6,814,10,20,0,102,0,0,0,0,0,4919
521,Blackfriars         ,Midday      ,1530,188,0,0,0,0,2915,49,39,0,756,0,0,0,0,0,5477
521,Blackfriars         ,PM Peak     ,1197,220,0,0,0,0,8349,403,0,3,732,0,0,0,0,0,10904
521,Blackfriars         ,Evening     ,220,2,0,0,0,0,3161,67,0,0,77,0,0,0,0,0,3526
521,Blackfriars         ,Late        ,54,25,0,0,0,0,901,54,0,0,19,0,0,0,0,0,1054
521,Blackfriars         ,   Total day,7251,456,0,0,0,6,16183,584,61,3,1694,0,0,0,0,0,26238
522,Blackhorse Road     ,Early       ,139,151,0,0,173,21,1018,26,0,0,181,0,0,0,0,0,1710
522,Blackhorse Road     ,AM peak     ,828,747,118,0,411,183,4113,78,0,0,354,0,0,0,0,0,6830
522,Blackhorse Road     ,Midday      ,563,840,2,0,122,72,1568,4,0,0,166,0,0,0,0,0,3337
522,Blackhorse Road     ,PM Peak     ,283,339,8,0,25,42,886,0,0,0,116,0,0,0,0,0,1700
522,Blackhorse Road     ,Evening     ,37,86,0,0,51,46,213,0,0,0,147,0,0,0,0,0,581
522,Blackhorse Road     ,Late        ,5,51,0,0,0,1,59,0,0,0,24,0,0,0,0,0,140
522,Blackhorse Road     ,   Total day,1854,2215,128,0,782,366,7857,108,0,0,988,0,0,0,0,0,14298
524,Bond Street         ,Early       ,0,16,0,0,0,0,151,0,0,0,130,0,0,0,0,0,297
524,Bond Street         ,AM peak     ,0,207,0,0,17,2,1334,7,0,1,760,0,0,0,0,0,2329
524,Bond Street         ,Midday      ,0,919,2,0,0,43,11096,18,0,0,4819,0,0,0,0,0,16897
524,Bond Street         ,PM Peak     ,0,740,0,0,0,19,20334,15,0,8,4008,0,0,0,0,0,25124
524,Bond Street         ,Evening     ,0,436,28,0,4,0,10127,7,0,0,1727,0,0,0,0,0,12329
524,Bond Street         ,Late        ,0,99,0,0,0,6,3164,2,0,0,877,0,0,0,0,0,4149
524,Bond Street         ,   Total day,0,2417,30,0,21,71,46207,50,0,9,12321,0,0,0,0,0,61125
525,Borough             ,Early       ,0,6,0,0,2,0,122,0,0,0,18,0,0,0,0,0,148
525,Borough             ,AM peak     ,0,112,0,3,15,8,1295,0,0,0,77,0,0,0,0,0,1510
525,Borough             ,Midday      ,0,115,9,0,5,2,2180,0,0,0,299,0,0,0,0,0,2611
525,Borough             ,PM Peak     ,0,34,0,0,0,0,3036,0,0,0,492,0,0,0,0,0,3563
525,Borough             ,Evening     ,0,91,0,0,0,30,1058,9,0,0,11,0,0,0,0,0,1199
525,Borough             ,Late        ,0,12,0,0,0,2,471,0,0,0,2,0,0,0,0,0,488
525,Borough             ,   Total day,0,371,9,3,22,42,8163,9,0,0,899,0,0,0,0,0,9518
526,Boston Manor        ,Early       ,0,67,0,0,23,12,143,0,0,0,0,0,0,0,0,0,245
526,Boston Manor        ,AM peak     ,0,187,0,0,281,71,1051,0,0,0,52,0,0,0,0,0,1642
526,Boston Manor        ,Midday      ,0,124,16,0,210,30,421,0,0,0,129,0,0,0,0,0,930
526,Boston Manor        ,PM Peak     ,0,248,0,0,137,138,186,0,0,0,111,0,0,0,0,0,820
526,Boston Manor        ,Evening     ,0,12,0,0,21,73,72,0,0,0,22,0,0,0,0,0,200
526,Boston Manor        ,Late        ,0,17,0,0,1,9,30,0,0,0,0,0,0,0,0,0,57
526,Boston Manor        ,   Total day,0,655,16,0,673,334,1903,0,0,0,313,0,0,0,0,0,3894
527,Bounds Green        ,Early       ,0,153,0,0,135,31,804,0,0,0,37,0,0,0,0,0,1160
527,Bounds Green        ,AM peak     ,0,620,10,0,473,148,3271,0,0,0,280,0,0,0,0,0,4802
527,Bounds Green        ,Midday      ,0,287,0,0,82,52,1713,0,0,0,338,0,0,0,0,0,2473
527,Bounds Green        ,PM Peak     ,0,73,0,0,249,57,651,0,0,0,322,0,0,0,0,0,1352
527,Bounds Green        ,Evening     ,0,128,0,0,63,0,145,0,0,0,207,0,0,0,0,0,543
527,Bounds Green        ,Late        ,0,9,0,0,0,0,168,0,0,0,2,0,0,0,0,0,179
527,Bounds Green        ,   Total day,0,1270,10,0,1003,288,6752,0,0,0,1187,0,0,0,0,0,10510
528,Bow Road            ,Early       ,16,16,0,0,0,0,444,0,0,0,32,0,0,0,0,0,508
528,Bow Road            ,AM peak     ,63,87,0,0,9,0,3593,0,0,0,323,0,0,0,0,0,4075
528,Bow Road            ,Midday      ,260,8,5,0,6,46,1831,0,0,0,159,0,0,0,0,0,2314
528,Bow Road            ,PM Peak     ,19,0,6,0,12,7,1232,0,0,0,142,0,0,0,0,0,1418
528,Bow Road            ,Evening     ,54,26,0,0,0,0,402,0,0,0,61,0,0,0,0,0,542
528,Bow Road            ,Late        ,8,2,0,0,0,0,187,0,0,0,2,0,0,0,0,0,200
528,Bow Road            ,   Total day,419,139,11,0,28,52,7691,0,0,0,719,0,0,0,0,0,9059
529,Brent Cross         ,Early       ,0,0,0,0,49,0,286,0,0,0,0,0,0,0,0,0,335
529,Brent Cross         ,AM peak     ,0,56,0,8,328,49,1053,0,0,1,36,0,0,0,0,0,1531
529,Brent Cross         ,Midday      ,0,44,0,0,314,23,602,0,0,0,114,0,0,0,0,0,1096
529,Brent Cross         ,PM Peak     ,0,75,0,0,79,36,505,0,0,0,28,0,0,0,0,0,724
529,Brent Cross         ,Evening     ,0,17,0,0,7,94,166,0,0,0,29,0,0,0,0,0,313
529,Brent Cross         ,Late        ,0,26,0,0,1,5,49,0,0,0,0,0,0,0,0,0,81
529,Brent Cross         ,   Total day,0,218,0,8,779,207,2660,0,0,1,208,0,0,0,0,0,4080
778,Brixton             ,Early       ,168,1647,23,0,2,20,1277,0,0,0,37,0,0,0,0,0,3174
778,Brixton             ,AM peak     ,776,11794,91,3,160,332,9663,51,0,0,250,0,0,0,0,0,23120
778,Brixton             ,Midday      ,196,5111,59,0,16,84,4417,2,0,0,708,0,0,0,0,0,10593
778,Brixton             ,PM Peak     ,67,2770,5,0,32,145,3746,0,0,0,353,0,0,0,0,0,7118
778,Brixton             ,Evening     ,53,971,0,0,0,74,1485,0,0,0,573,0,0,0,0,0,3156
778,Brixton             ,Late        ,121,844,0,0,0,243,1699,3,0,0,910,0,0,0,0,0,3820
778,Brixton             ,   Total day,1380,23138,178,3,209,899,22287,56,0,0,2830,0,0,0,0,0,50981
530,Bromley-by-Bow      ,Early       ,0,115,0,0,37,23,163,0,0,0,6,0,0,0,0,0,344
530,Bromley-by-Bow      ,AM peak     ,0,178,0,0,24,41,1682,0,0,0,324,0,0,0,0,0,2249
530,Bromley-by-Bow      ,Midday      ,0,68,0,0,101,173,959,0,0,0,313,0,0,0,0,0,1614
530,Bromley-by-Bow      ,PM Peak     ,0,329,0,0,0,116,1026,0,0,0,75,0,0,0,0,0,1546
530,Bromley-by-Bow      ,Evening     ,0,146,0,0,0,0,206,0,0,0,103,0,0,0,0,0,454
530,Bromley-by-Bow      ,Late        ,0,16,0,0,0,10,57,0,0,0,51,0,0,0,0,0,134
530,Bromley-by-Bow      ,   Total day,0,851,0,0,162,363,4094,0,0,0,872,0,0,0,0,0,6342
531,Buckhurst Hill      ,Early       ,0,21,0,0,64,108,203,0,0,0,7,0,0,0,0,0,404
531,Buckhurst Hill      ,AM peak     ,0,29,0,0,257,211,1414,25,0,0,39,0,0,0,0,0,1976
531,Buckhurst Hill      ,Midday      ,0,4,0,0,95,30,576,0,0,0,10,0,0,0,0,0,715
531,Buckhurst Hill      ,PM Peak     ,0,0,0,0,4,17,336,0,0,0,95,0,0,0,0,0,452
531,Buckhurst Hill      ,Evening     ,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,140
531,Buckhurst Hill      ,Late        ,0,0,0,0,0,0,50,0,0,0,4,0,0,0,0,0,54
531,Buckhurst Hill      ,   Total day,0,54,0,0,420,366,2578,25,0,0,297,0,0,0,0,0,3741
532,Burnt Oak           ,Early       ,0,447,0,0,140,80,642,0,0,0,109,0,0,0,0,0,1417
532,Burnt Oak           ,AM peak     ,0,734,0,0,405,199,1594,0,0,0,166,0,0,0,0,0,3098
532,Burnt Oak           ,Midday      ,0,388,0,0,148,83,848,0,0,0,118,0,0,0,0,0,1585
532,Burnt Oak           ,PM Peak     ,0,431,0,0,40,2,438,0,0,0,0,0,0,0,0,0,911
532,Burnt Oak           ,Evening     ,0,227,0,0,0,10,67,0,0,0,12,0,0,0,0,0,315
532,Burnt Oak           ,Late        ,0,26,0,0,0,13,16,0,0,0,33,0,0,0,0,0,88
532,Burnt Oak           ,   Total day,0,2252,0,0,732,386,3606,0,0,0,438,0,0,0,0,0,7413
534,Caledonian Road     ,Early       ,0,64,0,0,0,0,196,0,0,0,38,0,0,0,0,0,297
534,Caledonian Road     ,AM peak     ,0,317,24,0,19,8,2166,0,0,0,277,0,0,0,0,0,2812
534,Caledonian Road     ,Midday      ,0,419,0,0,83,76,1904,0,0,0,196,0,0,0,0,0,2679
534,Caledonian Road     ,PM Peak     ,0,170,0,0,11,27,1902,0,0,0,206,0,0,0,0,0,2316
534,Caledonian Road     ,Evening     ,0,96,133,0,0,0,502,0,0,0,78,0,0,0,0,0,809
534,Caledonian Road     ,Late        ,0,43,28,0,0,0,291,0,0,0,1,0,0,0,0,0,364
534,Caledonian Road     ,   Total day,0,1109,186,0,113,112,6960,0,0,0,796,0,0,0,0,0,9276
535,Camden Town         ,Early       ,32,34,0,0,0,0,228,0,0,0,75,0,0,0,0,0,369
535,Camden Town         ,AM peak     ,259,367,0,0,62,25,2337,0,0,0,382,0,0,0,0,0,3432
535,Camden Town         ,Midday      ,529,1437,36,0,11,5,4704,0,0,0,2211,0,0,0,0,0,8934
535,Camden Town         ,PM Peak     ,349,494,59,0,15,3,7136,41,0,0,2113,0,0,0,0,0,10210
535,Camden Town         ,Evening     ,59,431,31,0,0,19,2531,76,0,0,924,0,0,0,0,0,4070
535,Camden Town         ,Late        ,50,195,0,0,0,24,2707,0,0,0,809,0,0,0,0,0,3785
535,Camden Town         ,   Total day,1279,2958,125,0,88,75,19644,117,0,0,6515,0,0,0,0,0,30801
788,Canada Water        ,Early       ,1173,250,14,0,12,4,392,0,0,0,199,0,0,0,0,0,2045
788,Canada Water        ,AM peak     ,17218,1675,53,0,44,20,3923,9,0,0,1127,0,0,0,0,0,24069
788,Canada Water        ,Midday      ,9909,1384,67,0,176,61,1807,0,0,0,519,0,0,0,0,0,13923
788,Canada Water        ,PM Peak     ,7009,989,0,0,131,25,1445,0,0,1,768,0,0,0,0,0,10367
788,Canada Water        ,Evening     ,4581,195,11,0,1,105,618,0,0,0,494,0,0,0,0,0,6004
788,Canada Water        ,Late        ,1126,94,0,0,0,51,212,0,0,0,317,0,0,0,0,0,1801
788,Canada Water        ,   Total day,41015,4585,145,0,364,266,8398,9,0,1,3424,0,0,0,0,0,58210
